#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
194.9844600 101.6004516 11193.7815439 37.5261902
199.5262315 100.1036399 11644.1547588 38.9481681
204.1737945 98.6417856 12111.8826631 40.4207104
208.9296131 97.2151567 12597.5593551 41.9460012
213.7962090 95.8200737 13101.8140519 43.5258271
218.7761624 94.4527971 13625.3023102 45.1613601
223.8721139 93.1171482 14168.7070013 46.8539226
229.0867653 91.8098123 14732.7119723 48.6053800
234.4228815 90.5284207 15318.0488709 50.4178632
239.8832919 89.2707014 15925.4805623 52.2935285
245.4708916 88.0426806 16555.7786911 54.2344273
251.1886432 86.8446860 17209.7002691 56.2424070
257.0395783 85.6745277 17888.0413291 58.3193937
263.0267992 84.5299262 18591.6193660 60.4675755
269.1534804 83.4088408 19321.2967487 62.6892234
275.4228703 82.3142880 20077.9534058 64.9865287
281.8382931 81.2411357 20862.4985319 67.3619992
288.4031503 80.1907694 21675.8764405 69.8184528
295.1209227 79.1645820 22519.0490050 72.3581737
301.9951720 78.1639589 23392.9800495 74.9822850
309.0295433 77.1876637 24298.6451045 77.6925596
316.2277660 76.2329925 25237.0626242 80.4927313
323.5936569 75.2987086 26209.3134963 83.3864372
